uid,domainID,siteID,namedLocation,locationID,startDate,endDate,ongoingEvent,estimatedOrActualDate,dateRemarks,eventID,samplingProtocolVersion,eventType,methodTypeChoice,name,scientificName,otherScientificName,fireSeverity,biomassRemoval,minQuantity,maxQuantity,quantityUnit,reporterType,remarks,recordedBy,dataQF,__site
3f71cee2-eac7-40aa-9015-a5a95e4fe7dc,D03,JERC,JERC,"JERC_001.basePlot.all,JERC_002.basePlot.all,JERC_003.basePlot.all,JERC_004.basePlot.all,JERC_005.basePlot.all,JERC_006.basePlot.all,JERC_007.basePlot.all,JERC_008.basePlot.all,JERC_009.basePlot.all,JERC_010.basePlot.all,JERC_011.basePlot.all,JERC_012.basePlot.all,JERC_013.basePlot.all,JERC_014.basePlot.all,JERC_015.basePlot.all,JERC_016.basePlot.all,JERC_017.basePlot.all,JERC_018.basePlot.all,JERC_019.basePlot.all,JERC_020.basePlot.all,JERC_021.basePlot.all,JERC_022.basePlot.all,JERC_024.basePlot.all,JERC_028.basePlot.all,JERC_029.basePlot.all,JERC_030.basePlot.all,JERC_031.basePlot.all,JERC_033.basePlot.all,JERC_034.basePlot.all,JERC_035.basePlot.all,JERC_036.basePlot.all,JERC_038.basePlot.all,JERC_040.basePlot.all,JERC_041.basePlot.all,JERC_042.basePlot.all,JERC_044.basePlot.all,JERC_045.basePlot.all,JERC_047.basePlot.all,JERC_048.basePlot.all,JERC_049.basePlot.all,JERC_050.basePlot.all,JERC_051.basePlot.all,JERC_052.basePlot.all,JERC_053.basePlot.all,JERC_054.basePlot.all,JERC_055.basePlot.all,JERC_056.basePlot.all,JERC_057.basePlot.all,JERC_058.basePlot.all,JERC_059.basePlot.all,JERC_060.basePlot.all,JERC_061.basePlot.all,JERC_062.basePlot.all,JERC_063.basePlot.all,JERC_064.basePlot.all,JERC_065.basePlot.all,JERC_066.basePlot.all,JERC_002.tickPlot.tck,JERC_004.tickPlot.tck,JERC_005.tickPlot.tck,JERC_010.tickPlot.tck,JERC_011.tickPlot.tck,JERC_030.tickPlot.tck,JERC_034.tickPlot.tck,JERC_044.tickPlot.tck,JERC_081.tickPlot.tck,JERC_002.mammalGrid.mam,JERC_003.mammalGrid.mam,JERC_005.mammalGrid.mam,JERC_006.mammalGrid.mam,JERC_008.mammalGrid.mam,JERC_009.mammalGrid.mam,JERC_016.mammalGrid.mam,JERC_019.mammalGrid.mam,JERC_002.birdGrid.brd,JERC_003.birdGrid.brd,JERC_005.birdGrid.brd,JERC_006.birdGrid.brd,JERC_011.birdGrid.brd,JERC_013.birdGrid.brd,JERC_028.birdGrid.brd,JERC_031.birdGrid.brd,JERC_042.birdGrid.brd,JERC_069.mosquitoPoint.mos,JERC_070.mosquitoPoint.mos,JERC_071.mosquitoPoint.mos,JERC_072.mosquitoPoint.mos,JERC_073.mosquitoPoint.mos,JERC_074.mosquitoPoint.mos,JERC_075.mosquitoPoint.mos,JERC_076.mosquitoPoint.mos,JERC_077.mosquitoPoint.mos,JERC_078.mosquitoPoint.mos,JERC_079.mosquitoPoint.mos,JERC_067.phenology.phe,JERC_080.phenology.phe,JERC,SOILPL100426,SOILPL100427,SOILPL100428,SOILPL103191,SOILPL103245,MEGAPT100975,TOWER100381,HUT106240,AIRSHED,CFGLOC103161,CFGLOC103162",2025-11-15,2025-12-15,Y,actual,,JERC.20251016.droughtPerceived,NEON.DOC.003282vD,droughtPerceived,droughtPerceived,,,,,,,,,primary,Drought conditions are considered to be severe at this time,0000-0001-9861-5609,,JERC
60a32614-fc32-4f54-bd51-a75051e57b5d,D03,JERC,JERC,JERC_078.mosquitoPoint.mos,2025-11-17,2025-12-11,N,estimated,11/10 was a mosquito collection where no mowing was observed and 12/11 was the following mosquito collection where mowing had had been observed.,JERC.20251117.plantReduction,NEON.DOC.003282vD,plantReduction,removal-mowing,,Quercus spp.,,,50%,,,,primary,Site host mowed quail lanes around point,0000-0003-0743-8788,,JERC
c60cbbe8-f310-46ff-9768-2231d6eaee67,D03,JERC,JERC,JERC_067.phenology.phe,2025-11-19,2025-12-16,N,estimated,Tilling occurred sometime between phenology bouts between 11/19 and 12/16/25,JERC.20251119.tillage,NEON.DOC.003282vD,tillage,tillage-conventional,,,,,,161.0,3220.0,square m,primary,"Agricultural feed plots that cross the phenology transect between meters 246-273, 735-800, 0-25, and 85-129 were tilled. 161 linear meters of the phenology transect plus 10 m to the left and 10 m to the right of the transect were affected (20 m wide transect path). The plots had been left fallow for the growing season and were thickly vegetated with weeds 1.5+ meters tall before tilling.",0000-0001-5833-8133,,JERC
5b1c6c42-5f7b-4283-8685-68144d76a756,D03,JERC,JERC,"JERC_052.basePlot.all, JERC_053.basePlot.all, JERC_055.basePlot.all, JERC_056.basePlot.all, JERC_061.basePlot.all",2025-11-25,2025-12-09,N,estimated,these dates are estimates as these dates are the collection dates for litter. 11/25 no mowing was observed. 12/09 mowing was observed,JERC.20251125.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-other,,,,,,,,,primary,site mowed quail lanes through plots for upcoming quail hunt,0000-0003-0743-8788,,JERC
4926dffa-aeec-499f-94aa-670121c84fa4,D03,JERC,JERC,"JERC_049.basePlot.all, JERC_067.phenology.phe, JERC_051.basePlot.all",2025-12-01,2025-12-02,N,actual,,JERC.20251201.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-trail,,,,,,,,,primary,Tractor was mowing through sampling plots to create paths for quail hunting which impacted vegetation structure and phenology sampling. A couple of phenology plants were mowed entirely. Several other phenology plants were mowed by very closely affecting growing conditions.,0000-0002-5948-2855,,JERC
46ccbe92-df94-4643-8090-4913e441e9e6,D03,JERC,JERC,JERC_007.basePlot.all,2025-12-30,2025-12-30,N,actual,Found while doing vst qc but was mowed sometime after vst sampling in early September. bushogging for quail,JERC.20251230.plantReduction,NEON.DOC.003282vD,plantReduction,removal-mowing,,Quercus spp.,,,50%,,,,primary,,0000-0001-9861-5609,,JERC
cac99b68-581a-4265-8562-13cc107d367d,D03,JERC,JERC,JERC_001.basePlot.all,2025-12-30,2025-12-30,N,estimated,"The plot was visited for soil sampling in late October and revisited in late December for VST QC. In between these sampling sessions, the site had bush hogged for quail",JERC.20251230.plantReduction,NEON.DOC.003282vD,plantReduction,removal-mowing,,Poaceae spp.,,,25%,,,,primary,"The plot was mowed primarily out of the 20's and on the west side of the 40's. Majority of plants removed were grasses with small percentage of hardwoods- oaks, rhus, and cherries.",0000-0003-0743-8788,,JERC
3c337cac-c7ed-46b8-aa87-60d479fa1c6d,D03,JERC,JERC,"JERC_002.basePlot.all,JERC_002.mammalGrid.mam,JERC_004.basePlot.all,JERC_004.tickPlot.tck,JERC_005.basePlot.all,JERC_005.mammalGrid.mam,JERC_006.basePlot.all,JERC_006.mammalGrid.mam,JERC_008.basePlot.all,JERC_009.basePlot.all,JERC_009.mammalGrid.mam,JERC_011.basePlot.all,JERC_011.tickPlot.tck,JERC_012.basePlot.all,JERC_013.basePlot.all,JERC_014.basePlot.all,JERC_015.basePlot.all,JERC_016.basePlot.all,JERC_017.basePlot.all,JERC_018.basePlot.all,JERC_019.basePlot.all,JERC_020.basePlot.all,JERC_021.basePlot.all,JERC_024.basePlot.all,JERC_031.basePlot.all,JERC_033.basePlot.all,JERC_048.basePlot.all,JERC_049.basePlot.all,JERC_051.basePlot.all,JERC_052.basePlot.all,JERC_053.basePlot.all,JERC_055.basePlot.all,JERC_056.basePlot.all,JERC_058.basePlot.all,JERC_059.basePlot.all,JERC_060.basePlot.all,JERC_061.basePlot.all,JERC_063.basePlot.all,JERC_065.basePlot.all,JERC_066.basePlot.all,JERC_066.basePlot.all,JERC_069.mosquitoPoint.mos,JERC_073.mosquitoPoint.mos,JERC_078.mosquitoPoint.mos",2025-12-02,2026-01-01,Y,actual,Quail feed is spread every two weeks,JERC.20200601.other,NEON.DOC.003282vD,other,other,,Sorghum bicolor (L.) Moench,,,,,,,secondary,Grain sorghum (Sorghum bicolor) is spread biweekly by the site host along quail feedlines near our plots. The feed is spread with a hopper wagon pulled behind a tractor on feed trails. Quantity is unknown.,,,JERC
7b470634-58d8-4853-ac64-1147ce0b3761,D03,JERC,JERC,JERC_076.mosquitoPoint.mos,2025-12-08,2026-01-06,N,estimated,Land clearing occurred between the December 2025 Mosquito collection and January 2026 collection,JERC.20251208.plantReduction,NEON.DOC.003282vD,plantReduction,removal-mowing,,Unknown hardwood plant,,,75%,,,,primary,Huge swath of land around the JERC_076 mosquito plot was roller-chopped; only large oaks remain standing,0000-0001-5833-8133,,JERC
fa8ae98a-9bb0-40bf-81ab-eba86cc40ddf,D03,JERC,JERC,"JERC_001.basePlot.all,JERC_002.basePlot.all,JERC_003.basePlot.all,JERC_004.basePlot.all,JERC_005.basePlot.all,JERC_006.basePlot.all,JERC_007.basePlot.all,JERC_008.basePlot.all,JERC_009.basePlot.all,JERC_010.basePlot.all,JERC_011.basePlot.all,JERC_012.basePlot.all,JERC_013.basePlot.all,JERC_014.basePlot.all,JERC_015.basePlot.all,JERC_016.basePlot.all,JERC_017.basePlot.all,JERC_018.basePlot.all,JERC_019.basePlot.all,JERC_020.basePlot.all,JERC_021.basePlot.all,JERC_022.basePlot.all,JERC_024.basePlot.all,JERC_028.basePlot.all,JERC_029.basePlot.all,JERC_030.basePlot.all,JERC_031.basePlot.all,JERC_033.basePlot.all,JERC_034.basePlot.all,JERC_035.basePlot.all,JERC_036.basePlot.all,JERC_038.basePlot.all,JERC_040.basePlot.all,JERC_041.basePlot.all,JERC_042.basePlot.all,JERC_044.basePlot.all,JERC_045.basePlot.all,JERC_047.basePlot.all,JERC_048.basePlot.all,JERC_049.basePlot.all,JERC_050.basePlot.all,JERC_051.basePlot.all,JERC_052.basePlot.all,JERC_053.basePlot.all,JERC_054.basePlot.all,JERC_055.basePlot.all,JERC_056.basePlot.all,JERC_057.basePlot.all,JERC_058.basePlot.all,JERC_059.basePlot.all,JERC_060.basePlot.all,JERC_061.basePlot.all,JERC_062.basePlot.all,JERC_063.basePlot.all,JERC_064.basePlot.all,JERC_065.basePlot.all,JERC_066.basePlot.all,JERC_002.tickPlot.tck,JERC_004.tickPlot.tck,JERC_005.tickPlot.tck,JERC_010.tickPlot.tck,JERC_011.tickPlot.tck,JERC_030.tickPlot.tck,JERC_034.tickPlot.tck,JERC_044.tickPlot.tck,JERC_081.tickPlot.tck,JERC_002.mammalGrid.mam,JERC_003.mammalGrid.mam,JERC_005.mammalGrid.mam,JERC_006.mammalGrid.mam,JERC_008.mammalGrid.mam,JERC_009.mammalGrid.mam,JERC_016.mammalGrid.mam,JERC_019.mammalGrid.mam,JERC_002.birdGrid.brd,JERC_003.birdGrid.brd,JERC_005.birdGrid.brd,JERC_006.birdGrid.brd,JERC_011.birdGrid.brd,JERC_013.birdGrid.brd,JERC_028.birdGrid.brd,JERC_031.birdGrid.brd,JERC_042.birdGrid.brd,JERC_069.mosquitoPoint.mos,JERC_070.mosquitoPoint.mos,JERC_071.mosquitoPoint.mos,JERC_072.mosquitoPoint.mos,JERC_073.mosquitoPoint.mos,JERC_074.mosquitoPoint.mos,JERC_075.mosquitoPoint.mos,JERC_076.mosquitoPoint.mos,JERC_077.mosquitoPoint.mos,JERC_078.mosquitoPoint.mos,JERC_079.mosquitoPoint.mos,JERC_067.phenology.phe,JERC_080.phenology.phe,JERC,SOILPL100426,SOILPL100427,SOILPL100428,SOILPL103191,SOILPL103245,MEGAPT100975,TOWER100381,HUT106240,AIRSHED,CFGLOC103161,CFGLOC103162",2025-12-15,2026-01-14,Y,actual,,JERC.20251016.droughtPerceived,NEON.DOC.003282vD,droughtPerceived,droughtPerceived,,,,,,,,,primary,Drought conditions are considered to be severe at this time,0000-0001-9861-5609,,JERC
f460f3b7-7a35-4c62-862d-fb574ec9ba40,D03,JERC,JERC,JERC_024.basePlot.all,2025-12-29,2026-01-05,N,estimated,"Had lots of something germinating, indicating a slightly early tillage date",JERC.20251229.tillage,NEON.DOC.003282vD,tillage,tillage-conventional,,,,,,45.0,55.0,percent,primary,Looks like only the northern half of the plot has been tilled,0000-0001-5871-8742,,JERC
241ed331-88ec-4667-b3ae-c01d504ecb1a,D03,JERC,JERC,JERC_014.basePlot.all,2025-12-29,2026-01-08,N,estimated,Noticed on January 8th but went back to make records and there were some weeds germinating indicating an early tillage date,JERC.20251229.tillage,NEON.DOC.003282vD,tillage,tillage-conventional,,,,,,80.0,90.0,percent,primary,Nearly whole plot appears tilled except Eastern edge of 40 m,0000-0001-5871-8742,,JERC
9f01e871-48be-4031-bf73-b2ac741fdb37,D03,JERC,JERC,"JERC_002.basePlot.all,JERC_002.mammalGrid.mam,JERC_004.basePlot.all,JERC_004.tickPlot.tck,JERC_005.basePlot.all,JERC_005.mammalGrid.mam,JERC_006.basePlot.all,JERC_006.mammalGrid.mam,JERC_008.basePlot.all,JERC_009.basePlot.all,JERC_009.mammalGrid.mam,JERC_011.basePlot.all,JERC_011.tickPlot.tck,JERC_012.basePlot.all,JERC_013.basePlot.all,JERC_014.basePlot.all,JERC_015.basePlot.all,JERC_016.basePlot.all,JERC_017.basePlot.all,JERC_018.basePlot.all,JERC_019.basePlot.all,JERC_020.basePlot.all,JERC_021.basePlot.all,JERC_024.basePlot.all,JERC_031.basePlot.all,JERC_033.basePlot.all,JERC_048.basePlot.all,JERC_049.basePlot.all,JERC_051.basePlot.all,JERC_052.basePlot.all,JERC_053.basePlot.all,JERC_055.basePlot.all,JERC_056.basePlot.all,JERC_058.basePlot.all,JERC_059.basePlot.all,JERC_060.basePlot.all,JERC_061.basePlot.all,JERC_063.basePlot.all,JERC_065.basePlot.all,JERC_066.basePlot.all,JERC_066.basePlot.all,JERC_069.mosquitoPoint.mos,JERC_073.mosquitoPoint.mos,JERC_078.mosquitoPoint.mos",2026-01-01,2026-01-31,Y,actual,Quail feed is spread every two weeks,JERC.20200601.other,NEON.DOC.003282vD,other,other,,Sorghum bicolor (L.) Moench,,,,,,,secondary,Grain sorghum (Sorghum bicolor) is spread biweekly by the site host along quail feedlines near our plots. The feed is spread with a hopper wagon pulled behind a tractor on feed trails. Quantity is unknown.,,,JERC
48ea305e-f92a-4fff-82d3-d5fcdeb896e2,D03,JERC,JERC,"JERC_012.basePlot.all, JERC_024.basePlot.all, JERC_004.tickPlot.tck",2026-01-01,2026-01-05,N,estimated,Planting occurred some time after tilling that occurred late December early January,JERC.20260101.plantAddition,NEON.DOC.003282vD,plantAddition,addition-seeds,,Brassica sp.,,,,,,,primary,Cover crop of mustard and grass-maybe winter wheat planted. JERC_024 approximately half of plot planted. JERC_012 planted 75-80% of plot -appears to have only mustard planted. JERC_004k was planted in mix about 50% of plot.,0000-0002-9814-2044,,JERC
b252a5d5-4092-4087-8708-a1ecdae582f5,D03,JERC,JERC,JERC_066.basePlot.all,2026-01-01,2026-01-28,N,estimated,Sometime in the last month,JERC.20260101.plantAddition,NEON.DOC.003282vD,plantAddition,addition-seeds,,Poaceae sp.,,,,,,,primary,Unknown grass planted in one third of plot.,0000-0002-9814-2044,,JERC
4caa001c-e4e7-416d-8a85-766e0a67cc79,D03,JERC,JERC,JERC_004.tickPlot.tck,2026-01-04,2026-01-12,N,estimated,Not done today but no new plants germinated yet,JERC.20260104.tillage,NEON.DOC.003282vD,tillage,tillage-conventional,,,,,,45.0,55.0,percent,primary,,0000-0001-5871-8742,,JERC
f3c45942-b458-4698-9eac-5ea1b5f41291,D03,JERC,JERC,JERC_018.basePlot.all,2026-01-04,2026-01-12,N,estimated,No weeds had germinated yet indicating a recent plow,JERC.20260104.tillage,NEON.DOC.003282vD,tillage,tillage-conventional,,,,,,40.0,60.0,percent,primary,west side of the plot,0000-0001-5871-8742,,JERC
6f282abd-363a-4d6d-9e6b-56de4d3be3bb,D03,JERC,JERC,JERC_004.basePlot.all,2026-01-05,2026-01-12,N,estimated,tillage noted end of last week,JERC.20260105.tillage,NEON.DOC.003282vD,tillage,tillage-conventional,,,,,,90.0,100.0,percent,primary,,0000-0001-5871-8742,,JERC
c0304d29-4f78-4365-a0ee-cf58f76b8ea6,D03,JERC,JERC,JERC_020.basePlot.all,2026-01-05,2026-01-12,N,estimated,Fairly recent as no weeds had yet germinated,JERC.20260105.tillage,NEON.DOC.003282vD,tillage,tillage-conventional,,,,,,60.0,70.0,percent,primary,Southeast corner may have been spared,0000-0001-5871-8742,,JERC
7a22b238-f384-4462-b338-1639ac8d80df,D03,JERC,JERC,JERC_012.basePlot.all,2026-01-05,2026-01-12,N,estimated,not fresh enough to have been today but no new plants have germinated,JERC.20260105.tillage,NEON.DOC.003282vD,tillage,tillage-conventional,,,,,,80.0,90.0,percent,primary,Looks like the entire 20m has been tilled. Only the southern most part of the 40 appears to be untilled,0000-0001-5871-8742,,JERC
e777074d-a9ca-4c16-91c9-6d4a0c8b521c,D03,JERC,JERC,JERC_021.basePlot.all,2026-01-07,2026-01-07,N,estimated,Mowing occurred between October 8 2025 (plot last visited for vegetation structure protocol) and January 7 2026,JERC.20260107.plantReduction,NEON.DOC.003282vD,plantReduction,removal-mowing,,Unknown hardwood plant,,,50%,,,,primary,Quail hunting trails were mowed through plot; trail going south to north through subplots 32 and 41 and another trail through subplot 31.,0000-0001-5833-8133,,JERC
a94ca615-726f-4079-90a6-e5e5a9fffcc4,D03,JERC,JERC,JERC_060.basePlot.all,2026-01-28,2026-01-28,N,estimated,First time seeing invasive here,JERC.20260128.populationSpike,NEON.DOC.003282vD,populationSpike,populationSpike-firstInvasiveSighting,,Lygodium japonicum (Thunb.) Sw.,,,,,,,primary,Growing on trees and in sink hole on NE side of plot,0000-0001-9827-4562,,JERC
5c9872ad-db26-427e-b966-1732013e179f,D03,JERC,JERC,JERC_059.basePlot.all,2026-01-28,2026-01-28,N,estimated,Sometime between in the last month or so.,JERC.20260128.plantReduction,NEON.DOC.003282vD,plantReduction,removal-mowing,,Quercus spp.,,,25%,,,,primary,Plot mowed or brush hogged in strips for quail hunting. Herbaceous and wood vegetation mulched.,0000-0002-9814-2044,,JERC
51d19e60-5dc8-4f26-8a8f-52a6d71051a2,D03,JERC,JERC,"JERC_006.basePlot.all, JERC_006.mammalGrid.mam",2026-01-29,2026-01-29,N,estimated,The site Bush hogged/ mowed through plot potentially in November as tractor spotted around this time.,JERC.20260129.plantReduction,NEON.DOC.003282vD,plantReduction,removal-mowing,,Quercus spp.,,,50%,,,,primary,The Jones center mowed through rows of vegetation for upcoming quail hunts.,0000-0003-0743-8788,,JERC
ae4d9ef6-9f63-4cd4-b11f-624eef2f520f,D03,JERC,JERC,"JERC_008.basePlot.all, JERC_008.mammalGrid.mam",2026-01-29,2026-01-29,N,estimated,Other plots on site were observed to be plowed around early January.,JERC.20260129.tillage,NEON.DOC.003282vD,tillage,tillage-conservation,,,,,,,,,primary,"The agricultural field section of smam grid and distributed plot plowed by site host. For smam grid, A10 through B7 were plowed. The distributed plot had the NE 40 marker plowed.",0000-0003-0743-8788,,JERC
07041c7b-a065-4250-af91-7be397cae77b,D03,JERC,JERC,"JERC_001.basePlot.all,JERC_002.basePlot.all,JERC_003.basePlot.all,JERC_004.basePlot.all,JERC_005.basePlot.all,JERC_006.basePlot.all,JERC_007.basePlot.all,JERC_008.basePlot.all,JERC_009.basePlot.all,JERC_010.basePlot.all,JERC_011.basePlot.all,JERC_012.basePlot.all,JERC_013.basePlot.all,JERC_014.basePlot.all,JERC_015.basePlot.all,JERC_016.basePlot.all,JERC_017.basePlot.all,JERC_018.basePlot.all,JERC_019.basePlot.all,JERC_020.basePlot.all,JERC_021.basePlot.all,JERC_022.basePlot.all,JERC_024.basePlot.all,JERC_028.basePlot.all,JERC_029.basePlot.all,JERC_030.basePlot.all,JERC_031.basePlot.all,JERC_033.basePlot.all,JERC_034.basePlot.all,JERC_035.basePlot.all,JERC_036.basePlot.all,JERC_038.basePlot.all,JERC_040.basePlot.all,JERC_041.basePlot.all,JERC_042.basePlot.all,JERC_044.basePlot.all,JERC_045.basePlot.all,JERC_047.basePlot.all,JERC_048.basePlot.all,JERC_049.basePlot.all,JERC_050.basePlot.all,JERC_051.basePlot.all,JERC_052.basePlot.all,JERC_053.basePlot.all,JERC_054.basePlot.all,JERC_055.basePlot.all,JERC_056.basePlot.all,JERC_057.basePlot.all,JERC_058.basePlot.all,JERC_059.basePlot.all,JERC_060.basePlot.all,JERC_061.basePlot.all,JERC_062.basePlot.all,JERC_063.basePlot.all,JERC_064.basePlot.all,JERC_065.basePlot.all,JERC_066.basePlot.all,JERC_002.tickPlot.tck,JERC_004.tickPlot.tck,JERC_005.tickPlot.tck,JERC_010.tickPlot.tck,JERC_011.tickPlot.tck,JERC_030.tickPlot.tck,JERC_034.tickPlot.tck,JERC_044.tickPlot.tck,JERC_081.tickPlot.tck,JERC_002.mammalGrid.mam,JERC_003.mammalGrid.mam,JERC_005.mammalGrid.mam,JERC_006.mammalGrid.mam,JERC_008.mammalGrid.mam,JERC_009.mammalGrid.mam,JERC_016.mammalGrid.mam,JERC_019.mammalGrid.mam,JERC_002.birdGrid.brd,JERC_003.birdGrid.brd,JERC_005.birdGrid.brd,JERC_006.birdGrid.brd,JERC_011.birdGrid.brd,JERC_013.birdGrid.brd,JERC_028.birdGrid.brd,JERC_031.birdGrid.brd,JERC_042.birdGrid.brd,JERC_069.mosquitoPoint.mos,JERC_070.mosquitoPoint.mos,JERC_071.mosquitoPoint.mos,JERC_072.mosquitoPoint.mos,JERC_073.mosquitoPoint.mos,JERC_074.mosquitoPoint.mos,JERC_075.mosquitoPoint.mos,JERC_076.mosquitoPoint.mos,JERC_077.mosquitoPoint.mos,JERC_078.mosquitoPoint.mos,JERC_079.mosquitoPoint.mos,JERC_067.phenology.phe,JERC_080.phenology.phe,JERC,SOILPL100426,SOILPL100427,SOILPL100428,SOILPL103191,SOILPL103245,MEGAPT100975,TOWER100381,HUT106240,AIRSHED,CFGLOC103161,CFGLOC103162",2026-01-14,2026-02-12,N,actual,,JERC.20251016.droughtPerceived,NEON.DOC.003282vD,droughtPerceived,droughtPerceived,,,,,,,,,primary,Drought conditions are considered to be severe at this time,0000-0001-9861-5609,,JERC
a0d33e6b-e7bf-4b17-bfc4-7fed014fd25d,D03,JERC,JERC,"JERC_001.basePlot.all,JERC_002.basePlot.all,JERC_003.basePlot.all,JERC_004.basePlot.all,JERC_005.basePlot.all,JERC_006.basePlot.all,JERC_007.basePlot.all,JERC_008.basePlot.all,JERC_009.basePlot.all,JERC_010.basePlot.all,JERC_011.basePlot.all,JERC_012.basePlot.all,JERC_013.basePlot.all,JERC_014.basePlot.all,JERC_015.basePlot.all,JERC_016.basePlot.all,JERC_017.basePlot.all,JERC_018.basePlot.all,JERC_019.basePlot.all,JERC_020.basePlot.all,JERC_021.basePlot.all,JERC_022.basePlot.all,JERC_024.basePlot.all,JERC_028.basePlot.all,JERC_029.basePlot.all,JERC_030.basePlot.all,JERC_031.basePlot.all,JERC_033.basePlot.all,JERC_034.basePlot.all,JERC_035.basePlot.all,JERC_036.basePlot.all,JERC_038.basePlot.all,JERC_040.basePlot.all,JERC_041.basePlot.all,JERC_042.basePlot.all,JERC_044.basePlot.all,JERC_045.basePlot.all,JERC_047.basePlot.all,JERC_048.basePlot.all,JERC_049.basePlot.all,JERC_050.basePlot.all,JERC_051.basePlot.all,JERC_052.basePlot.all,JERC_053.basePlot.all,JERC_054.basePlot.all,JERC_055.basePlot.all,JERC_056.basePlot.all,JERC_057.basePlot.all,JERC_058.basePlot.all,JERC_059.basePlot.all,JERC_060.basePlot.all,JERC_061.basePlot.all,JERC_062.basePlot.all,JERC_063.basePlot.all,JERC_064.basePlot.all,JERC_065.basePlot.all,JERC_066.basePlot.all,JERC_002.tickPlot.tck,JERC_004.tickPlot.tck,JERC_005.tickPlot.tck,JERC_010.tickPlot.tck,JERC_011.tickPlot.tck,JERC_030.tickPlot.tck,JERC_034.tickPlot.tck,JERC_044.tickPlot.tck,JERC_081.tickPlot.tck,JERC_002.mammalGrid.mam,JERC_003.mammalGrid.mam,JERC_005.mammalGrid.mam,JERC_006.mammalGrid.mam,JERC_008.mammalGrid.mam,JERC_009.mammalGrid.mam,JERC_016.mammalGrid.mam,JERC_019.mammalGrid.mam,JERC_002.birdGrid.brd,JERC_003.birdGrid.brd,JERC_005.birdGrid.brd,JERC_006.birdGrid.brd,JERC_011.birdGrid.brd,JERC_013.birdGrid.brd,JERC_028.birdGrid.brd,JERC_031.birdGrid.brd,JERC_042.birdGrid.brd,JERC_069.mosquitoPoint.mos,JERC_070.mosquitoPoint.mos,JERC_071.mosquitoPoint.mos,JERC_072.mosquitoPoint.mos,JERC_073.mosquitoPoint.mos,JERC_074.mosquitoPoint.mos,JERC_075.mosquitoPoint.mos,JERC_076.mosquitoPoint.mos,JERC_077.mosquitoPoint.mos,JERC_078.mosquitoPoint.mos,JERC_079.mosquitoPoint.mos,JERC_067.phenology.phe,JERC_080.phenology.phe,JERC,SOILPL100426,SOILPL100427,SOILPL100428,SOILPL103191,SOILPL103245,MEGAPT100975,TOWER100381,HUT106240,AIRSHED,CFGLOC103161,CFGLOC103162",2026-02-02,2026-02-06,N,actual,,JERC.20260202.animalReduction,NEON.DOC.003282vD,animalReduction,animalReduction-huntTrapEtc,,,Sus scrofa,,,125.0,125.0,other,secondary,Aerial Hunting,0009-0002-5765-0314,,JERC
9d5a3637-3ea2-46d0-9a6c-1b77a9f2afbf,D03,JERC,JERC,JERC_074.mosquitoPoint.mos,2026-02-09,2026-02-10,N,estimated,Notified via email of burn on February 9th.,JERC.20260209.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,medium,,,,,primary,Fire burned up to 25% around mosquito point,0009-0007-3391-2822,,JERC
ce8d9ded-05f6-4d63-a3d1-a5d5563bb6a8,D03,JERC,JERC,"JERC_030.basePlot.all, JERC_045.basePlot.all, JERC_030.tickPlot.tck, JERC_079.mosquitoPoint.mos",2026-02-09,2026-02-16,N,estimated,Burn occurred approximately a week before February 16.,JERC.20260209.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,primary,JERC_030 burned about 50% and very patchy. Mostly grasses and herbaceous plants burned in the southern portion of the plot and surrounding area. In JERC_045 the northern upland half of plot burned; the southern woody half did not burn. For JERC_30K 80% of plot burned including the upper grassy area; the remaining woody area did not burn. For JERC_079Q low intensity burn within 10 meter radius of mosquito point.,0000-0002-9814-2044,,JERC
